PO,Debit Amount,Count
PO64113,7325.7,1
PO64114,15936.1,1
PO64115,13121.32,1
PO6413,123294.6,1
PO64137,8560,1
PO6414,55300,1
PO6415,4740,1
PO64179,9753.7,1
PO64180,9432,1
PO64198,23891.1,1
PO64199,12513.6,1
PO64200,18105.68,1
PO64204,5100,1
PO64205,26157.6,1
PO64212,48787.2,1
PO64213,7079.4,1
PO6425,233088,1
PO64256,6181.27,1
PO64257,41052.5,1
PO64258,9535.68,1
PO64276,124740,1
PO64281,5566,1
PO64284,188078,1
PO643,7866,1
PO64302,3674.4,1
PO64308,49438.5,1
PO64323,19946.77,1
PO64335,647.49,1
PO64354,0,1
PO64355,22567.2,1
PO64356,0,1
PO64357,17825,1
PO64358,7772.4,1
PO64359,16840.5,1
PO64360,33875.52,1
PO64361,5315.2,1
PO64362,102399,1
PO64363,122040,1
PO64364,20305.2,1
PO64365,44676,1
PO64366,6640.32,1
PO64367,43715.16,1
PO64368,28854.6,1
PO64369,4105.92,1
PO64370,56981.34,1
PO64371,16286.64,1
PO64372,7476,1
PO64373,13340.7,1
PO64374,11214.32,1
PO64375,26808,1
PO64376,11359.1,1
PO64377,13960,1
PO64381,11692.8,1
PO64383,53804.2,1
PO64384,5947.2,1
PO64387,90127.8,1
PO64388,3655,1
PO64389,14276,1
PO64390,34632,1
PO64391,21016.8,1
PO64393,214990.56,1
PO64394,577149.42,1
PO64395,352358.28,1
PO64396,124655.04,1
PO64400,11734.2,1
PO64404,20070,1
PO64405,119400.6,1
PO64407,32637.44,1
PO64408,0,1
PO64409,502402,1
PO64410,42033.6,1
PO64422,4326.77,1
PO64423,780,1
PO64424,21000,1
PO64429,182668.95,1
PO64431,365337.9,1
PO64432,121956.6,1
PO64433,243964.8,1
PO64434,21005.6,1
PO64435,3724.56,1
PO64443,54516,1
PO64444,29050,1
PO64445,29050,1
PO64447,36632.4,1
PO64453,165957.12,1
PO64481,4004,1
PO64485,39609,1
PO645,46507.5,1
PO64500,7563,1
PO64501,1419.84,1
PO64507,49391.1,1
PO64524,92560.22,1
PO64526,60200,1
PO64529,59447.52,1
PO64543,0,1
PO64544,4500,1
PO64549,6482.241,1
PO64550,65158.475,1
PO64570,1800,1
PO64584,459008,1
PO64585,121200,1
PO64586,17160,1
PO64587,28553.76,1
PO64588,548006.85,1
PO64589,9011.04,1
PO64590,16154,1
PO64591,53542.4,1
PO64592,56246.4,1
PO64593,96795,1
PO64594,6350.4,1
PO64595,16419.6,1
PO64596,138900.66,1
PO64597,9792,1
PO64598,20273.46,1
PO64599,27839.76,1
PO646,8120.09,1
PO64600,49998,1
PO64601,2637.8,1
PO64602,34327.44,1
PO64603,47800,1
PO64605,350374.86,1
PO64606,188179.2,1
PO64607,26460,1
PO64608,6187.5,1
PO64609,0,1
PO64611,16558.08,1
PO64612,62899.2,1
PO64613,3674.4,1
PO64614,6310,1
PO6463,19080,1
PO64637,5320.62,1
PO64638,513.6,1
PO64669,7635.6,1
PO64671,2524.5,1
PO64683,114931.2,1
PO64684,88832.64,1
PO64685,16725,1
PO64686,23810.6,1
PO64687,15732,1
PO64688,1793,1
PO64689,5600,1
PO64690,9338.8,1
PO64691,13459,1
PO64693,0,1
PO64695,34590,1
PO647,33715,1
PO64720,1483.2,1
PO64721,333235.92,1
PO64722,138323.84,1
PO64723,32256,1
PO64724,5100,1
PO64725,20676.96,1
PO64727,75702,1
PO64760,2278.5,1
PO64786,18172,1
PO64787,7546,1
PO64797,32588.64,1
PO64806,36350.587,1
PO64808,11470.46,1
PO64819,356.473,1
PO6482,240,1
PO64827,4065.6,1
PO64846,91791.73,1
PO6488,409912.62,1
PO64884,292.746,1
PO64887,33672.55,1
PO6489,36934.91,1
PO649,9000,1
PO6490,121935,1
PO6491,181000,1
PO6492,8253.6,1
PO64921,0,1
PO6493,8745,1
PO64932,900,1
PO6494,8457.6,1
PO6495,75514.8,1
PO6496,150966.522,1
PO64960,104180.25,1
PO64963,38305.28,1
PO6497,37490.76,1
PO64970,43235.64,1
PO64971,12825,1
PO64974,12697,1
PO64976,15300,1
PO6498,40570.2,1
PO64980,57343.92,1
PO64984,33165.92,1
PO64985,7497,1
PO64987,1590,1
PO64988,13333.6,1
PO64989,32588.64,1
PO6499,88614,1
PO64990,9225,1
PO64991,229627.2,1
PO64992,9733.95,1
PO64993,34561.04,1
PO64994,15465.6,1
PO64995,19565,1
PO64996,115930,1
PO64998,28501,1
PO65,2032,1
PO650,1380,1
PO65000,5439,1
PO65001,62019.12,1
PO65002,9000,1
PO65003,38160,1
PO65004,286441.41,1
PO65005,37866.24,1
PO65006,33421.68,1
PO65007,16948,1
PO65008,13208.8,1
PO65009,40032,1
PO6501,60421.76,1
PO65010,44640,1
PO65011,259974,1
PO65013,18837,1
PO65014,47950,1
PO65016,40170,1
PO65018,36110.34,1
PO6502,11899.593,1
PO65020,8850,1
PO65021,7155.2,1
PO65022,0,1
PO65023,21265.8,1
PO65025,0,1
PO65026,82782,1
PO65027,0,1
PO6503,155404.8,1
PO65040,30705.36,1
PO65041,19387.68,1
PO65042,40949.4,1
PO65043,74940.36,1
PO65044,96600,1
PO65045,98580.24,1
PO65046,5474.28,1
PO65047,27634.2,1
PO65048,21740,1
PO6505,44666.066,1
PO6506,36564,1
PO6507,11500,1
PO65082,82978.56,1
PO65083,288601.5,1
PO65084,58100,1
PO65085,4665.54,1
PO65086,0,1
PO6509,520,1
PO6510,3483,1
PO6511,500,1
PO65111,342506.85,1
PO65112,613704.6,1
PO65119,31347.75,1
PO6512,212,1
PO65121,14962.5,1
PO6513,0,1
PO65138,56904.9,1
PO6514,20542.68,1
PO6515,4153.638,1
PO65154,913138.42,1
PO65155,136068.24,1
PO6516,112952.6,1
PO6518,184798.12,1
PO65180,31948.588,1
PO65251,153508.5,1
PO65271,7348.8,1
PO65272,17680,1
PO65287,105504.96,1
PO65288,72201.6,1
PO65294,386688,1
PO65295,14049,1
PO65296,10150,1
PO65297,13130,1
PO65298,0,1
PO65299,0,1
PO65308,6150,1
PO65309,36272,1
PO65311,13242.24,1
PO65312,28274.4,1
PO65313,4056,1
PO65314,14952.96,1
PO65315,40068,1
PO65317,46485.42,1
PO65318,46745.4,1
PO65320,59005.6,1
PO65321,0,1
PO65322,214468.08,1
PO65323,0,1
PO65325,24870,1
PO65327,20318.32,1
PO65328,3553.5,1
PO65329,164948.36,1
PO65330,353307.24,1
PO65331,205500,1
PO65332,109913,1
PO65333,0,1
PO65335,110095.6,1
PO65336,9630,1
PO65337,0,1
PO65339,10815,1
PO65341,0,1
PO65342,0,1
PO65344,0,1
PO65345,42972.52,1
PO65346,4188.36,1
PO65347,26496,1
PO65348,0,1
PO65349,80471.4,1
PO65350,0,1
PO65352,0,1
PO65353,0,1
PO65354,25614.45,1
PO65357,15164,1
PO65358,33232,1
PO65359,6996.6,1
PO65360,7335.3,1
PO65361,0,1
PO65362,15045,1
PO65363,0,1
PO65364,12468.96,1
PO65365,4284,1
PO65366,0,1
PO65370,59875.2,1
PO65372,39916.8,1
PO65373,22500,1
PO65375,643.5,1
PO65376,40938.88,1
PO65378,42702.24,1
PO65382,16770.25,1
PO65383,0,1
PO65384,522,1
PO65385,15680,1
PO65400,22766.6,1
PO65402,5490,1
PO65403,36214.64,1
PO65405,1548,1
PO65407,0,1
PO65421,25696,1
PO65422,115058.2,1
PO65425,24608,1
PO65426,267232.2,1
PO65427,724464,1
PO65428,300478.76,1
PO65429,513,1
PO65430,27624,1
PO65432,64310.4,1
PO65433,85201.92,1
PO65434,0,1
PO65465,0,1
PO65525,17256.5,1
PO65526,4900,1
PO65527,11340,1
PO65548,0,1
PO65566,7260,1
PO65569,0,1
PO65577,0,1
PO65594,1699.5,1
PO65618,20800,1
PO65653,10552.5,1
PO65657,46899.5,1
PO65660,14730,1
PO65684,188782.08,1
PO65687,66000,1
PO65689,787.5,1
PO65690,177038.04,1
PO65691,0,1
PO65692,0,1
PO65693,168181.2,1
PO65694,0,1
PO65695,4599.6,1
PO65696,110818,1
PO65698,215727.7,1
PO65699,233947.8,1
PO65700,0,1
PO65702,13708.8,1
PO65703,0,1
PO65705,0,1
PO65707,0,1
PO65717,0,1
PO65718,0,1
PO65719,10481,1
PO65723,0,1
PO65729,0,1
PO65730,34016.4,1
PO65734,0,1
PO65754,0,1
PO65756,0,1
PO65757,0,1
PO65758,0,1
PO65759,26979.48,1
PO65760,4789.92,1
PO65761,0,1
PO65766,0,1
PO65767,7080,1
PO65770,61064.5,1
PO65788,7050,1
PO65791,0,1
PO6584,318816,1
PO6585,272857.2,1
PO6586,48537.31,1
PO6587,166059.42,1
PO65876,0,1
PO65877,94831.906,1
PO65878,18565.498,1
PO6588,423186.7,1
PO6590,16067.345,1
PO6592,8224.8,1
PO6593,8749.14,1
PO6594,17358.4,1
PO65963,0,1
PO6597,13566,1
PO6598,45869.6,1
PO6599,3660.973,1
PO66,913610.7,1
PO6600,3360.4,1
PO66001,2054.95,1
PO66002,5175.338,1
PO6601,14171.377,1
PO6602,3564,1
PO6603,14252.081,1
PO6604,9044.955,1
PO6605,10100,1
PO6606,36036.4,1
PO66064,28131.84,1
PO6607,14316.294,1
PO66072,13960.8,1
PO6608,3431.4,1
PO66085,0,1
PO6609,46702,1
PO66094,0,1
PO6610,149590,1
PO66102,342917.85,1
PO66105,0,1
PO6611,22116.64,1
PO6612,861.822,1
PO6613,31591.442,1
PO6614,9798,1
PO6615,11.6,1
PO6616,138010.16,1
PO6617,52046.2,1
PO6618,25446.4,1
PO6619,20460,1
PO66197,0,1
PO66199,0,1
PO6620,28987.2,1
PO66200,0,1
PO66202,0,1
PO66203,0,1
PO66209,0,1
PO6621,4011.2,1
PO66226,0,1
PO66316,0,1
PO6633,242492.4,1
PO6635,18000,1
PO6637,23347.2,1
PO66534,0,1
PO6666,3362.1,1
PO6667,0,1
PO6668,3507,1
PO6669,7250,1
PO6672,16636,1
PO6673,41643.659,1
PO6674,4925.669,1
PO6675,3940,1
PO6676,39083.7,1
PO6677,22770.6,1
PO6678,46510.8,1
PO6679,356140.63,1
PO6680,136818.72,1
PO6682,4620,1
PO6683,14717.44,1
PO6684,80418.24,1
PO6685,1557.866,1
PO6686,28728,1
PO6687,863.602,1
PO6688,8797.56,1
PO6689,65610,1
PO6690,5550,1
PO6691,16080,1
PO6692,22399.704,1
PO6693,48070,1
PO6695,926.906,1
PO6696,3480,1
PO6697,8100,1
PO6698,415946.23,1
PO6700,110272,1
PO6703,39623.54,1
PO6704,10905.662,1
PO6705,194067,1
PO6706,12996,1
PO6707,37200.175,1
PO6709,129254.4,1
PO6715,82232,1
PO6718,10436.25,1
PO6719,12531.524,1
PO6720,847123.2,1
PO6722,1584,1
PO6723,11470,1
PO6726,23100,1
PO6727,6515,1
PO6731,22886.843,1
PO6733,15485.539,1
PO6734,10917.098,1
PO6738,10588.857,1
PO6740,5294.192,1
PO6753,13673,1
PO6757,246749.7,1
PO6764,151908,1
PO6765,102156,1
PO6767,56150,1
PO6768,29784.88,1
PO6769,2608.2,1
PO6770,27046.8,1
PO6771,20414.4,1
PO6772,42928.12,1
PO6773,9191.07,1
PO6774,19878.78,1
PO6775,14665.6,1
PO6776,68407.87,1
PO6777,24858.57,1
PO6778,24910.36,1
PO6779,410064.5,1
PO6780,37496.99,1
PO6782,108160.77,1
PO6783,1340,1
PO6784,22027.609,1
PO6785,2809.27,1
PO6786,54712.5,1
PO6788,802408.2,1
PO6789,204758.1,1
PO6790,30066,1
PO6792,24432.64,1
PO6794,34454.3,1
PO6799,12480,1
PO6800,3349.5,1
PO6803,160104,1
PO6805,160659.77,1
PO686,137507.13,1
PO6890,2147,1
PO6891,84619.08,1
PO6892,45885.954,1
PO6893,88143.72,1
PO6895,8769.6,1
PO6896,78466.08,1
PO6897,16319.38,1
PO6898,4853.52,1
PO6899,136586.77,1
PO69,780095.01,1
PO6900,41703.24,1
PO6901,3272.5,1
PO6902,36812.734,1
PO6903,984,1
PO6904,48280.177,1
PO6912,15429,1
PO6913,6829.429,1
PO6914,249.75,1
PO6916,76106.5,1
PO6917,1360.723,1
PO6918,1176,1
PO6919,4165,1
PO6924,34729.56,1
PO6925,736339.5,1
PO6927,19754.4,1
PO6929,7988.4,1
PO6930,9026.509,1
PO6931,127815,1
PO6932,31005,1
PO6933,88630,1
PO6934,3163.379,1
PO6939,11730,1
PO6940,13403.14,1
PO6941,436089.79,1
PO6942,390038.29,1
PO6943,81010.06,1
PO6944,2000,1
PO6945,5396.4,1
PO6946,31600,1
PO6947,70485.73,1
PO6949,7770,1
PO6950,7777.818,1
PO6951,23893.059,1
PO6952,21505.5,1
PO6953,6368,1
PO6954,16157.9,1
PO6955,22515,1
PO6957,64876.18,1
PO6974,115.5,1
PO6976,260669.1,1
PO6983,157527,1
PO6984,9153,1
PO6992,100198.8,1
PO70,42696.5,1
PO7004,9437,1
PO7040,16872.9,1
PO7041,12180,1
PO705,1215.632,1
PO71,353986.04,1
PO7108,80429,1
PO7109,149386.93,1
PO7110,37741.6,1
PO7111,121571.46,1
PO7112,77461.2,1
PO7113,6412.5,1
PO7114,1086.02,1
PO7115,25752.82,1
PO7118,97826.88,1
PO7120,1850000,1
PO7123,232570,1
PO7124,9900,1
PO7128,450192.24,1
PO7130,35495.9,1
PO7131,4321.72,1
PO7132,51717.74,1
PO7133,97312.259,1
PO7134,24902.4,1
PO7136,9406.121,1
PO7137,0,1
PO7138,147480,1
PO7139,42159.16,1
PO7140,29569.24,1
PO7144,41894.423,1
PO7146,21122,1
PO7147,7626.6,1
PO7148,78190.97,1
PO7149,55131,1
PO7150,4760,1
PO7152,3540,1
PO7176,22838.674,1
PO7177,22615,1
PO7178,975000,1
PO7179,57096.8,1
PO7183,34519.52,1
PO7184,39191.945,1
PO7192,133133,1
PO72,1027368.5,1
PO730,75298.76,1
PO731,9071,1
PO7332,4543.046,1
PO7334,13802,1
PO7361,841140.2,1
PO7362,11787.482,1
PO7363,10970,1
PO7365,2841.022,1
PO7369,62748.4,1
PO7379,36302.28,1
PO7380,3876.96,1
PO7381,24585.6,1
PO7382,32578.56,1
PO7383,72134.4,1
PO7384,24585.6,1
PO7385,32578.56,1
PO7386,35246.61,1
PO7387,46542.4,1
PO7389,46542.4,1
PO7391,12750,1
PO7392,92000,1
PO7393,8193.64,1
PO7394,66550,1
PO7395,1707.74,1
PO7396,2080,1
PO7397,2000,1
PO7398,0,1
PO7399,27864,1
PO74,37440,1
PO7401,2912,1
PO7403,95694,1
PO7406,46542.4,1
PO7407,46542.4,1
PO7408,33978.78,1
PO7409,33978.78,1
PO7410,58891.68,1
PO7411,58891.68,1
PO7412,58891.68,1
PO7432,1454111.06,1
PO7434,2551922.58,1
PO7435,31010,1
PO7436,39016.95,1
PO7437,6357.899,1
PO7438,100595.68,1
PO7439,67957.56,1
PO7440,149322,1
PO7441,94.607,1
PO7442,41900.372,1
PO7443,2066293,1
PO7444,27144,1
PO7445,1552456.07,1
PO7446,310098.45,1
PO7454,13173.128,1
PO7455,5926.246,1
PO7457,24532.359,1
PO7459,9801.44,1
PO7460,20827.65,1
PO7465,163705,1
PO7466,78640,1
PO7467,22275,1
PO7468,4455,1
PO7470,76450,1
PO7497,50041,1
PO7498,5340,1
PO7499,6290,1
PO75,13199.4,1
PO7500,303124.62,1
PO7501,16510.598,1
PO7502,9555,1
PO7503,272544,1
PO7504,71344,1
PO7505,17839.744,1
PO7506,231609.8,1
PO7507,8302.5,1
PO7508,14311,1
PO76,314760,1
PO7641,5898,1
PO7642,23655,1
PO7643,5552.397,1
PO7658,18000,1
PO766,37320,1
PO7669,59802.4,1
PO7670,8253.6,1
PO7671,2782.5,1
PO7672,1185.274,1
PO7675,41578.38,1
PO7676,49599,1
PO7677,7450,1
PO7678,148199.02,1
PO768,250640,1
PO7680,77826.12,1
PO7682,53361,1
PO769,96128,1
PO77,78686.5,1
PO7703,20940,1
PO7705,286951.3,1
PO7708,15137.863,1
PO7709,2339.74,1
PO771,282987.6,1
PO7713,7459.2,1
PO7714,28070,1
PO7715,16914,1
PO7716,31080,1
PO7717,80000,1
PO7718,38615.5,1
PO7719,12802.5,1
PO7720,6079.5,1
PO7721,2766.4,1
PO7723,99456,1
PO7724,22256.915,1
PO7725,150354,1
PO7727,28943.03,1
PO7728,271.56,1
PO7730,49217.2,1
PO7731,12988.8,1
PO7732,34369.08,1
PO7733,25555.2,1
PO7734,9364.138,1
PO7735,3700,1
PO7736,11046.72,1
PO7737,7302.043,1
PO7738,47434.624,1
PO7739,14123.657,1
PO7741,20707.8,1
PO7742,63540,1
PO7743,32286,1
PO78,33720,1
PO7808,50000,1
PO7809,36880,1
PO7812,47894.4,1
PO7813,10016.967,1
PO7814,3914.524,1
PO7816,27053.16,1
PO7817,5222.4,1
PO7818,15432,1
PO7819,38327.4,1
PO7820,17504,1
PO7821,4657.5,1
PO7823,16800,1
PO7825,76080,1
PO7827,33250,1
PO7850,18387.2,1
PO7851,29202.721,1
PO7852,9117.32,1
PO7853,3648.96,1
PO7854,65562.2,1
PO7855,3000.476,1
PO79,54500.901,1
PO792,3390,1
PO799,46800,1
PO80,63200,1
PO800,7480,1
PO8005,75300.2,1
PO8006,24480,1
PO8007,70828.893,1
PO8008,29073.773,1
PO8010,9736.069,1
PO8012,18866.447,1
PO8013,18200,1
PO8014,50556,1
PO8015,37699.2,1
PO8017,25025.92,1
PO8018,4155,1
PO8019,38067.2,1
PO8020,8200.8,1
PO8021,15644.108,1
PO8022,12300,1
PO8025,32397.6,1
PO803,32317.83,1
PO8035,27324,1
PO8036,29901.566,1
PO804,44147.48,1
PO8040,16994.88,1
PO8041,16001.291,1
PO8042,75811.84,1
PO8043,529750.68,1
PO8048,3278.187,1
PO8049,27742,1
PO805,24625.66,1
PO8050,0,1
PO8051,17296.768,1
PO8055,4146.27,1
PO806,23930.58,1
PO8068,260253.04,1
PO809,37328.35,1
PO8099,580.75,1
PO81,1914702.45,1
PO8100,1346.25,1
PO8101,13.12,1
PO8103,15069.557,1
PO8105,14280,1
PO8106,35,1
PO8107,11244,1
PO8108,180000,1
PO8110,21168,1
PO8111,58907,1
PO8117,1116000,1
PO8118,7055.561,1
PO8120,22018.873,1
PO8121,29266.4,1
PO8122,61530,1
PO8123,4173.12,1
PO8124,7820,1
PO8125,0,1
PO8131,6172.26,1
PO8132,10695,1
PO8133,1560,1
PO8135,1500,1
PO8136,0,1
PO8138,10977.72,1
PO8141,1220,1
PO8142,12489.84,1
PO8143,100.95,1
PO8144,94590,1
PO8145,18750,1
PO8146,34074,1
PO8147,23400,1
PO8148,7800,1
PO8151,19343.366,1
PO8154,13153.274,1
PO8156,10150.906,1
PO8157,10080,1
PO8160,62665.8,1
PO8161,89704.25,1
PO8162,1268.854,1
PO8163,3262.392,1
PO8164,1885.352,1
PO8165,4362.24,1
PO8166,16240,1
PO8169,14895.738,1
PO8172,74000,1
PO8173,43242,1
PO8174,4875.634,1
PO8180,8706.031,1
PO8181,22885.598,1
PO8182,46221.729,1
PO8183,7044.235,1
PO8184,7035.248,1
PO8185,3211.112,1
PO8186,46116.617,1
PO8187,38255,1
PO8188,10929.6,1
PO8189,693,1
PO8190,222,1
PO8191,60801.109,1
PO8192,18725.899,1
PO8193,2522,1
PO8197,27746.24,1
PO8198,1731.448,1
PO8199,10827.856,1
PO8200,11018,1
PO8201,382550.64,1
PO8203,37243.949,1
PO8204,4916.198,1
PO8205,82862.424,1
PO8206,44901.458,1
PO8207,10041.425,1
PO8208,21940.93,1
PO8209,102289.92,1
PO8210,7350.08,1
PO8212,23305.189,1
PO8214,23333.854,1
PO8215,95097.64,1
PO8219,15885.039,1
PO8222,34327.352,1
PO8226,21163.261,1
PO8233,11671.2,1
PO8234,6711.112,1
PO8235,14252.467,1
PO824,7697,1
PO832,63716.13,1
PO8397,16848.92,1
PO8398,7700.5,1
PO8399,18682.56,1
PO84,2198.872,1
PO8400,16251.2,1
PO8401,20330,1
PO8402,4543.344,1
PO8404,0,1
PO8405,1743525,1
PO8407,136884,1
PO8408,30307.8,1
PO8409,52703,1
PO8410,40413.54,1
PO8414,2170,1
PO8419,11126.217,1
PO842,133980,1
PO8420,8588.746,1
PO8421,6663.129,1
PO8422,2537.72,1
PO8423,3636.004,1
PO843,69062.88,1
PO844,27072,1
PO845,11365.71,1
PO846,7134.4,1
PO847,58635,1
PO848,5620,1
PO8485,29915.942,1
PO8487,41160.107,1
PO8488,11553.798,1
PO8489,11772.736,1
PO8490,42354.277,1
PO8491,40795.87,1
PO8492,41104.236,1
PO8493,41110.061,1
PO8494,41094.202,1
PO8495,67493.75,1
PO8496,11506.75,1
PO8497,12950,1
PO8498,36588.705,1
PO8499,12469.5,1
PO85,22476,1
PO850,38970.21,1
PO8500,9240,1
PO8503,4032,1
PO8505,22138.091,1
PO8514,40612.543,1
PO8515,31408.675,1
PO8516,176803.359,1
PO8517,116025.638,1
PO8518,48929.061,1
PO8519,44548.92,1
PO8520,73343.341,1
PO8521,74392.4,1
PO8522,47344.727,1
PO8523,130951.09,1
PO8524,49504.68,1
PO8525,38881.815,1
PO8526,39129.852,1
PO8527,10563723.56,1
PO8529,101774.52,1
PO8530,43043.159,1
PO8531,6168.697,1
PO8534,156924.483,1
PO8540,85403.38,1
PO8542,18682.56,1
PO8544,22644,1
PO8545,172784.468,1
PO8546,58810.421,1
PO8547,6960,1
PO8548,3963.452,1
PO8549,2503.231,1
PO8550,12750,1
PO8552,19720,1
PO8553,3357.696,1
PO8554,3120,1
PO856,147250.57,1
PO8564,16796.08,1
PO8565,16796.08,1
PO8566,61139.468,1
PO8567,13411.2,1
PO8568,44091.712,1
PO8571,10420,1
PO8573,179850,1
PO8574,35711.979,1
PO8577,8400,1
PO8578,14356.112,1
PO8579,232,1
PO8581,41823.36,1
PO8585,5034,1
PO8589,46115.298,1
PO8592,956176.53,1
PO8593,72546,1
PO8594,26735.798,1
PO8595,378380.6,1
PO8596,54644.4,1
PO8598,11700,1
PO8599,60361,1
PO86,2880,1
PO8600,68772.1,1
PO862,67121.12,1
PO864,1265,1
PO871,132655,1
PO872,8311,1
PO873,14676.48,1
PO8767,237840,1
PO8771,1885.663,1
PO8772,1019.285,1
PO8773,3105,1
PO8774,7725.468,1
PO8775,606110,1
PO8776,751415,1
PO8777,25962.758,1
PO8778,25962.758,1
PO8781,1503.113,1
PO8782,150,1
PO8784,7187.4,1
PO8785,2750,1
PO8788,33988,1
PO879,92477.6,1
PO8790,61824,1
PO8791,34000,1
PO8792,9120,1
PO8793,17412.09,1
PO8796,36489.72,1
PO8797,6993.96,1
PO8798,11790.933,1
PO88,173674,1
PO8800,20216.403,1
PO8802,11930,1
PO8803,11139,1
PO8804,7546.459,1
PO8805,36060.5,1
PO8806,14035,1
PO8807,35780,1
PO8809,367477.32,1
PO881,96170.423,1
PO8811,9275,1
PO8812,1274.492,1
PO8813,1600,1
PO8814,7854.004,1
PO8815,7820,1
PO8816,11173.76,1
PO8817,19210.299,1
PO8818,4802.323,1
PO882,145657.768,1
PO8820,19057.4,1
PO8821,55539.2,1
PO8825,12240,1
PO8826,8040,1
PO8827,8364,1
PO8828,32302.4,1
PO8829,6174.932,1
PO883,64229.2,1
PO8830,790.323,1
PO8831,725.592,1
PO8832,119037,1
PO8833,958.8,1
PO8834,17865,1
PO8835,11380.217,1
PO8836,20800,1
PO8837,18672.154,1
PO8838,28075.575,1
PO8841,38554,1
PO8844,32906,1
PO8845,17084,1
PO8846,1253,1
PO8847,6523,1
PO8852,0,1
PO8857,7615.2,1
PO8858,5577.64,1
PO8859,34702.419,1
PO886,4170,1
PO8860,2640,1
PO8861,179133.42,1
PO8864,195700.7,1
PO8865,299193.62,1
PO8866,6400,1
PO8867,17535.2,1
PO8869,37230,1
PO887,8832.701,1
PO8871,1574611.64,1
PO8873,51698.38,1
PO8874,12026.81,1
PO8876,6762.72,1
PO8877,15169.52,1
PO8878,13523.626,1
PO888,6543.6,1
PO8880,32343.085,1
PO889,443941.8,1
PO89,6074.214,1
PO890,5376.25,1
PO8907,39775.92,1
PO8908,27051.68,1
PO8909,25040,1
PO891,19295.372,1
PO8910,11221.1,1
PO8911,24743.68,1
PO8912,37761.76,1
PO8913,23467.4,1
PO8914,60016.333,1
PO8915,8742.5,1
PO8916,163100.52,1
PO8918,3378.75,1
PO892,32024.363,1
PO8920,4801.5,1
PO8921,83103.84,1
PO8922,2010,1
PO8923,287112,1
PO8924,423606.95,1
PO8925,147212.4,1
PO8926,285723.5,1
PO893,130891.2,1
PO8930,18539,1
PO8931,3671.689,1
PO8932,14022,1
PO8934,21542.375,1
PO8936,17489.144,1
PO8939,4780.504,1
PO894,45714.08,1
PO8943,109648,1
PO8944,13992,1
PO8945,226.281,1
PO8946,8524.919,1
PO8947,8364.494,1
PO8948,943889.6,1
PO8949,170758.8,1
PO8952,184244.15,1
PO896,210421,1
PO897,4275,1
PO898,90212.5,1
PO8980,512527.03,1
PO8981,10259.8,1
PO8983,14878.911,1
PO8984,3495.12,1
PO8985,2312.5,1
PO8986,97495,1
PO899,1141.313,1
PO90,33488,1
PO900,33682.338,1
PO901,8139.57,1
PO902,1788,1
PO903,3930,1
PO904,8885,1
PO906,11808,1
PO909,9920,1
PO91,16900.4,1
PO910,9000,1
PO911,8721,1
PO912,7064.747,1
PO914,50375,1
PO915,679510,1
PO916,142423.482,1
PO917,30753.792,1
PO9173,7338.638,1
PO9174,5152,1
PO9175,5390,1
PO9176,30240,1
PO9177,6410.15,1
PO918,613399.986,1
PO9184,810367.45,1
PO9185,67298.2,1
PO9186,34453.74,1
PO9187,2220000,1
PO9188,38486.602,1
PO9189,15304.26,1
PO919,16760,1
PO9190,77884.379,1
PO9192,97567.453,1
PO9193,93723.3,1
PO9194,5370,1
PO9195,24480,1
PO9198,30139.2,1
PO9199,8756.826,1
PO92,113225,1
PO920,246,1
PO9201,378.5,1
PO9202,889.764,1
PO9203,18955.851,1
PO9205,4527.75,1
PO9206,13627.6,1
PO9207,19459.04,1
PO9208,31950,1
PO9209,61179.3,1
PO9210,39969.4,1
PO9211,3282,1
PO9213,9219.2,1
PO9214,64448.067,1
PO9215,40924.8,1
PO9216,4455.955,1
PO9220,36473.7,1
PO9221,8390.321,1
PO9222,15566.5,1
PO9223,9450.331,1
PO9224,53114.88,1
PO9225,11800,1
PO9226,77327.078,1
PO9227,36846.7,1
PO9228,48885.64,1
PO9229,39360.77,1
PO9230,57097.9,1
PO9231,64419.37,1
PO9234,0,1
PO9236,0,1
PO9237,10778.11,1
PO9238,1197.57,1
PO9239,79301.6,1
PO9240,846.089,1
PO9241,10948,1
PO9243,254.261,1
PO9244,196.56,1
PO9245,53463.8,1
PO9246,27562.769,1
PO9247,6426,1
PO9248,71309.7,1
PO9249,24268.427,1
PO9250,293598.6,1
PO9251,57720,1
PO9252,8506.8,1
PO9254,57578.76,1
PO9255,53951.85,1
PO9256,53000,1
PO9257,35786.078,1
PO9258,24708.641,1
PO9259,12277.5,1
PO9260,22176.422,1
PO9261,198651.334,1
PO9262,510,1
PO9263,925.126,1
PO9264,4237.056,1
PO9265,4517.356,1
PO9266,64480.2,1
PO9267,41528.265,1
PO9268,15566.366,1
PO9269,148500,1
PO9270,33660,1
PO9271,12032,1
PO9274,2758.64,1
PO9275,20884.491,1
PO9276,3390000,1
PO9278,989,1
PO9279,46264.06,1
PO9280,15285.17,1
PO9281,73458,1
PO9282,8978.75,1
PO9283,657072,1
PO9284,2647.08,1
PO9289,97465.2,1
PO93,44100,1
PO9331,846.089,1
